origin.name,origin.code,gender.name,gender.code,dest.name,dest.code,1960,1970,1980,1990,2000,origin.lat,origin.lon,dest.lat,dest.lon
Germany,DEU,Male,MAL,Australia,AUS,3553,4434,4572,5179,5776,51.165691,10.451526,-25.274398,133.775136
Germany,DEU,Male,MAL,Canada,CAN,4949,5433,6219,6955,7174,51.165691,10.451526,56.130366,-106.346771
Germany,DEU,Male,MAL,Cape Verde,CPV,3519,3854,4914,5513,6799,51.165691,10.451526,16.002082,-24.013197
Germany,DEU,Male,MAL,Chile,CHL,4069,3447,3035,3035,3494,51.165691,10.451526,-35.675147,-71.542969
Germany,DEU,Male,MAL,Guinea-Bissau,GNB,3020,3366,4439,6761,7658,51.165691,10.451526,11.803749,-15.180413
Germany,DEU,Male,MAL,Luxembourg,LUX,3403,3339,4007,4597,5804,51.165691,10.451526,49.815273,6.129583
Germany,DEU,Male,MAL,Malawi,MWI,3069,3367,5769,6438,7264,51.165691,10.451526,-13.254308,34.301525
Germany,DEU,Male,MAL,Netherlands Antilles,ANT,4538,4289,4439,6394,5706,51.165691,10.451526,12.226079,-69.060087
Germany,DEU,Male,MAL,Senegal,SEN,3974,3420,3982,5878,6442,51.165691,10.451526,14.497401,-14.452362
Germany,DEU,Male,MAL,United States,USA,3333,3775,4473,5035,5837,51.165691,10.451526,37.09024,-95.712891
Germany,DEU,Male,MAL,Zambia,ZMB,3505,3350,5424,3407,3452,51.165691,10.451526,-13.133897,27.849332
Germany,DEU,Male,MAL,Zimbabwe,ZWE,4062,4187,4634,5014,5403,51.165691,10.451526,-19.015438,29.154857
Ghana,GHA,Male,MAL,Belgium,BEL,3215,4844,6202,4745,7213,7.946527,-1.023194,50.503887,4.469936
Ghana,GHA,Male,MAL,Sierra Leone,SLE,3264,4741,5894,6493,5969,7.946527,-1.023194,8.460555,-11.779889
Ghana,GHA,Male,MAL,Zimbabwe,ZWE,3449,3582,3960,4202,4521,7.946527,-1.023194,-19.015438,29.154857
Greece,GRC,Male,MAL,Australia,AUS,3027,5131,5421,5870,6198,39.074208,21.824312,-25.274398,133.775136
Greece,GRC,Male,MAL,Bulgaria,BGR,4528,5092,5850,6560,4791,39.074208,21.824312,42.733883,25.48583
Greece,GRC,Male,MAL,Czech Republic,CZE,3560,4184,5029,4890,7728,39.074208,21.824312,49.817492,15.472962
Greece,GRC,Male,MAL,Guinea,GIN,3020,3854,5681,3437,3868,39.074208,21.824312,9.945587,-9.696645
Greece,GRC,Male,MAL,New Zealand,NZL,3112,5036,5395,5883,5608,39.074208,21.824312,-40.900557,174.885971
Greece,GRC,Male,MAL,Togo,TGO,3215,4414,5196,6013,6942,39.074208,21.824312,8.619543,0.824782
Greece,GRC,Male,MAL,Tunisia,TUN,3344,3173,3100,5382,5969,39.074208,21.824312,33.886917,9.537499
Greece,GRC,Male,MAL,Zimbabwe,ZWE,4789,5268,5823,6373,6953,39.074208,21.824312,-19.015438,29.154857
Greenland,GRL,Male,MAL,France,FRA,3697,4041,3495,3438,7536,71.706936,-42.604303,46.227638,2.213749
Grenada,GRD,Male,MAL,Aruba,ABW,3753,4086,4534,5370,6611,12.262776,-61.604171,12.52111,-69.968338
Guadeloupe,GLP,Male,MAL,Aruba,ABW,3903,3854,4439,5513,5643,16.995971,-62.067641,12.52111,-69.968338
Guadeloupe,GLP,Male,MAL,United Kingdom,GBR,4255,5041,5601,5902,7909,16.995971,-62.067641,55.378051,-3.435973
Guam,GUM,Male,MAL,Philippines,PHL,4241,3366,3495,4709,5577,13.444304,144.793731,12.879721,121.774017
Guinea,GIN,Male,MAL,Burundi,BDI,4241,3854,3856,4966,4858,9.945587,-9.696645,-3.373056,29.918886
Guinea,GIN,Male,MAL,Ethiopia,ETH,4506,4790,5523,6283,7315,9.945587,-9.696645,9.145,40.489673
Guinea,GIN,Male,MAL,Togo,TGO,3081,4255,5002,5772,6711,9.945587,-9.696645,8.619543,0.824782
Guinea-Bissau,GNB,Male,MAL,Ethiopia,ETH,3768,3967,4608,5225,6137,11.803749,-15.180413,9.145,40.489673
Guinea-Bissau,GNB,Male,MAL,Mali,MLI,4213,4594,5235,5840,6799,11.803749,-15.180413,17.570692,-3.996166
Guinea-Bissau,GNB,Male,MAL,Togo,TGO,3020,4289,4914,5513,6287,11.803749,-15.180413,8.619543,0.824782
Guinea-Bissau,GNB,Male,MAL,Uganda,UGA,4538,4998,5318,5513,7658,11.803749,-15.180413,1.373333,32.290275
Guinea-Bissau,GNB,Male,MAL,United States,USA,3020,4998,6232,5081,3580,11.803749,-15.180413,37.09024,-95.712891
Hungary,HUN,Male,MAL,Canada,CAN,3075,3196,3435,3921,3092,47.162494,19.503304,56.130366,-106.346771
Hungary,HUN,Male,MAL,Czech Republic,CZE,3643,4258,5125,4997,3575,47.162494,19.503304,49.817492,15.472962
Hungary,HUN,Male,MAL,Denmark,DNK,4112,4831,5404,6100,7321,47.162494,19.503304,56.26392,9.501785
Hungary,HUN,Male,MAL,Italy,ITA,4463,4595,5191,3338,7152,47.162494,19.503304,41.87194,12.56738
Hungary,HUN,Male,MAL,Lebanon,LBN,3020,5388,3925,3326,3804,47.162494,19.503304,33.854721,35.862285
Hungary,HUN,Male,MAL,New Caledonia,NCL,3020,4665,3856,5513,7658,47.162494,19.503304,-20.904305,165.618042
Hungary,HUN,Male,MAL,New Zealand,NZL,4785,5135,5496,6106,6021,47.162494,19.503304,-40.900557,174.885971
Hungary,HUN,Male,MAL,Norway,NOR,4675,5045,5718,6596,7310,47.162494,19.503304,60.472024,8.468946
Hungary,HUN,Male,MAL,Qatar,QAT,3903,4836,6170,6474,7126,47.162494,19.503304,25.354826,51.183884
Hungary,HUN,Male,MAL,Senegal,SEN,3903,3366,3856,5969,6287,47.162494,19.503304,14.497401,-14.452362
Hungary,HUN,Male,MAL,Sweden,SWE,3539,4537,5812,6107,6859,47.162494,19.503304,60.128161,18.643501
Hungary,HUN,Male,MAL,Zimbabwe,ZWE,3682,4086,4534,4903,5278,47.162494,19.503304,-19.015438,29.154857
India,IND,Male,MAL,Bulgaria,BGR,4742,5337,6126,6872,5148,20.593684,78.96288,42.733883,25.48583
India,IND,Male,MAL,Chad,TCD,3644,4185,5016,5923,7180,20.593684,78.96288,15.454166,18.732207
India,IND,Male,MAL,Ethiopia,ETH,4438,4703,5385,6112,7148,20.593684,78.96288,9.145,40.489673
India,IND,Male,MAL,Guinea,GIN,3170,4414,6126,4026,5773,20.593684,78.96288,9.945587,-9.696645
India,IND,Male,MAL,Iraq,IRQ,4570,4124,3748,3586,4683,20.593684,78.96288,33.223191,43.679291
India,IND,Male,MAL,Kenya,KEN,4222,4983,4990,4437,3885,20.593684,78.96288,-0.023559,37.906193
India,IND,Male,MAL,Maldives,MDV,3182,3840,6265,4903,7814,20.593684,78.96288,3.202778,73.22068
India,IND,Male,MAL,Mauritius,MUS,3490,3680,5209,5571,6663,20.593684,78.96288,-20.348404,57.552152
India,IND,Male,MAL,New Caledonia,NCL,3480,3757,4113,3606,3368,20.593684,78.96288,-20.904305,165.618042
India,IND,Male,MAL,Singapore,SGP,3762,3361,3202,3309,6127,20.593684,78.96288,1.352083,103.819836
India,IND,Male,MAL,Timor-Leste,TLS,3118,3757,4113,4967,5706,20.593684,78.96288,-8.874217,125.727539
India,IND,Male,MAL,Zambia,ZMB,3373,3197,3577,3084,3095,20.593684,78.96288,-13.133897,27.849332
Indonesia,IDN,Male,MAL,Bangladesh,BGD,3519,3366,4914,5969,7263,-0.789275,113.921327,23.684994,90.356331
Indonesia,IDN,Male,MAL,Cambodia,KHM,3248,3192,4439,4551,3526,-0.789275,113.921327,12.565679,104.990963
Indonesia,IDN,Male,MAL,Fiji,FJI,3753,3420,3067,3790,4769,-0.789275,113.921327,-16.578193,179.414413
Indonesia,IDN,Male,MAL,Mongolia,MNG,3020,3366,4914,5513,6799,-0.789275,113.921327,46.862496,103.846656
Indonesia,IDN,Male,MAL,Netherlands,NLD,4899,3694,4725,6658,6807,-0.789275,113.921327,52.132633,5.291266
Indonesia,IDN,Male,MAL,Pakistan,PAK,4311,5282,5438,5514,5497,-0.789275,113.921327,30.375321,69.345116
Indonesia,IDN,Male,MAL,Togo,TGO,3519,4665,5318,5969,7263,-0.789275,113.921327,8.619543,0.824782
Indonesia,IDN,Male,MAL,Uganda,UGA,3903,4289,4914,5513,3868,-0.789275,113.921327,1.373333,32.290275
Indonesia,IDN,Male,MAL,United Kingdom,GBR,4933,3119,3596,6353,3368,-0.789275,113.921327,55.378051,-3.435973
Indonesia,IDN,Male,MAL,Zimbabwe,ZWE,4039,4372,4870,5257,5706,-0.789275,113.921327,-19.015438,29.154857
Iraq,IRQ,Male,MAL,Israel,ISR,3385,4074,4574,4669,5360,33.223191,43.679291,31.046051,34.851612
Ireland,IRL,Male,MAL,Czech Republic,CZE,3519,4289,4914,4840,5041,53.41291,-8.24389,49.817492,15.472962
Ireland,IRL,Male,MAL,New Caledonia,NCL,3020,4289,3856,5513,7263,53.41291,-8.24389,-20.904305,165.618042
Ireland,IRL,Male,MAL,Poland,POL,4039,4086,4440,4967,6236,53.41291,-8.24389,51.919438,19.145136
Israel,ISR,Male,MAL,Argentina,ARG,3436,4354,5627,6152,6888,31.046051,34.851612,-38.416097,-63.616672
Israel,ISR,Male,MAL,Bulgaria,BGR,3480,3899,4587,5081,3106,31.046051,34.851612,42.733883,25.48583
Israel,ISR,Male,MAL,Ethiopia,ETH,3020,3366,3856,4250,4858,31.046051,34.851612,9.145,40.489673
Israel,ISR,Male,MAL,Guinea,GIN,3020,4289,5995,3437,5643,31.046051,34.851612,9.945587,-9.696645
Israel,ISR,Male,MAL,Malawi,MWI,3519,3854,4914,5513,6287,31.046051,34.851612,-13.254308,34.301525
Israel,ISR,Male,MAL,Nicaragua,NIC,3020,4665,5318,6394,7658,31.046051,34.851612,12.865416,-85.207229
Israel,ISR,Male,MAL,Zambia,ZMB,4718,4629,3323,4840,5119,31.046051,34.851612,-13.133897,27.849332
Israel,ISR,Male,MAL,Zimbabwe,ZWE,4071,4445,4915,5370,5773,31.046051,34.851612,-19.015438,29.154857
Italy,ITA,Male,MAL,Bolivia,BOL,4201,4084,3948,4143,5211,41.87194,12.56738,-16.290154,-63.588653
Italy,ITA,Male,MAL,Bulgaria,BGR,4488,5029,5769,6474,4704,41.87194,12.56738,42.733883,25.48583
Italy,ITA,Male,MAL,Central African Republic,CAF,4241,3366,5681,6438,3229,41.87194,12.56738,6.611111,20.939444
Italy,ITA,Male,MAL,China,CHN,4538,4998,3066,3523,6843,41.87194,12.56738,35.86166,104.195397
Italy,ITA,Male,MAL,Ethiopia,ETH,4591,4881,5616,6353,7418,41.87194,12.56738,9.145,40.489673
Italy,ITA,Male,MAL,Haiti,HTI,3713,3366,4439,5969,7658,41.87194,12.56738,18.971187,-72.285215
Italy,ITA,Male,MAL,Luxembourg,LUX,4212,5211,5582,5811,6746,41.87194,12.56738,49.815273,6.129583
Italy,ITA,Male,MAL,Netherlands Antilles,ANT,4241,4289,4439,5969,5854,41.87194,12.56738,12.226079,-69.060087
Italy,ITA,Male,MAL,New Zealand,NZL,4376,5516,5667,6298,7139,41.87194,12.56738,-40.900557,174.885971
Italy,ITA,Male,MAL,Panama,PAN,4357,3894,3935,4149,4616,41.87194,12.56738,8.537981,-80.782127
Italy,ITA,Male,MAL,Somalia,SOM,4856,3660,4113,3220,6799,41.87194,12.56738,5.152149,46.199616
Italy,ITA,Male,MAL,South Africa,ZAF,4319,5140,6146,5119,5958,41.87194,12.56738,-30.559482,22.937506
Italy,ITA,Male,MAL,Sudan,SDN,4462,4666,6035,4869,6224,41.87194,12.56738,12.862807,30.217636
Italy,ITA,Male,MAL,Suriname,SUR,4804,4258,3715,4903,6442,41.87194,12.56738,3.919305,-56.027783
Italy,ITA,Male,MAL,Tanzania,TZA,3336,3476,4012,4381,3611,41.87194,12.56738,-6.369028,34.888822
Italy,ITA,Male,MAL,United Kingdom,GBR,3245,4118,4388,4702,6382,41.87194,12.56738,55.378051,-3.435973
Italy,ITA,Male,MAL,United States,USA,4285,4597,4172,3634,3488,41.87194,12.56738,37.09024,-95.712891
Italy,ITA,Male,MAL,Zimbabwe,ZWE,4685,5142,5687,6214,6775,41.87194,12.56738,-19.015438,29.154857
Jamaica,JAM,Male,MAL,Australia,AUS,3903,4740,3067,3510,4585,18.109581,-77.297508,-25.274398,133.775136
Jamaica,JAM,Male,MAL,Bosnia and Herzegovina,BIH,3020,3366,5318,4108,3869,18.109581,-77.297508,43.915886,17.679076
Jamaica,JAM,Male,MAL,Denmark,DNK,4692,5282,4219,4777,7082,18.109581,-77.297508,56.26392,9.501785
Jamaica,JAM,Male,MAL,Dominican Republic,DOM,4644,4708,4831,4726,4280,18.109581,-77.297508,18.735693,-70.162651
Jamaica,JAM,Male,MAL,Monaco,MCO,4241,3366,4219,5461,6891,18.109581,-77.297508,43.750298,7.412841
Jamaica,JAM,Male,MAL,United Kingdom,GBR,4028,4815,5775,5952,6813,18.109581,-77.297508,55.378051,-3.435973
Japan,JPN,Male,MAL,Argentina,ARG,3315,3499,3961,3449,3268,36.204824,138.252924,-38.416097,-63.616672
Japan,JPN,Male,MAL,Brazil,BRA,4870,5070,5581,4635,4551,36.204824,138.252924,-14.235004,-51.92528
Japan,JPN,Male,MAL,Cambodia,KHM,3194,3135,4439,4481,3369,36.204824,138.252924,12.565679,104.990963
Japan,JPN,Male,MAL,Ethiopia,ETH,3519,3854,4439,4966,5643,36.204824,138.252924,9.145,40.489673
Japan,JPN,Male,MAL,Guatemala,GTM,3376,4372,4219,3702,5773,36.204824,138.252924,15.783471,-90.230759
Japan,JPN,Male,MAL,Ireland,IRL,3431,3112,5276,6105,4212,36.204824,138.252924,53.41291,-8.24389
Japan,JPN,Male,MAL,Sweden,SWE,4273,4881,3579,6309,7763,36.204824,138.252924,60.128161,18.643501
Japan,JPN,Male,MAL,Togo,TGO,3020,4289,5318,5969,6799,36.204824,138.252924,8.619543,0.824782
Japan,JPN,Male,MAL,Zimbabwe,ZWE,4071,4445,4915,5370,5773,36.204824,138.252924,-19.015438,29.154857
Jordan,JOR,Male,MAL,Bahrain,BHR,4669,4831,4303,5846,7894,30.585164,36.238414,25.930414,50.637772
Jordan,JOR,Male,MAL,Bulgaria,BGR,4071,4594,5319,5922,4109,30.585164,36.238414,42.733883,25.48583
Jordan,JOR,Male,MAL,Chad,TCD,3020,3366,4439,4966,6287,30.585164,36.238414,15.454166,18.732207
Jordan,JOR,Male,MAL,Indonesia,IDN,4241,3366,4439,5969,7304,30.585164,36.238414,-0.789275,113.921327
Jordan,JOR,Male,MAL,Saudi Arabia,SAU,4903,4121,3028,6407,7319,30.585164,36.238414,23.885942,45.079162
Jordan,JOR,Male,MAL,Sudan,SDN,3904,4086,5355,3220,4298,30.585164,36.238414,12.862807,30.217636
Kazakhstan,KAZ,Male,MAL,Bulgaria,BGR,3791,4290,4955,5562,3653,48.019573,66.923684,42.733883,25.48583
Kazakhstan,KAZ,Male,MAL,Czech Republic,CZE,4304,4999,5947,5905,7180,48.019573,66.923684,49.817492,15.472962
Kazakhstan,KAZ,Male,MAL,New Zealand,NZL,3519,3854,5995,6761,5854,48.019573,66.923684,-40.900557,174.885971
Kazakhstan,KAZ,Male,MAL,Turkmenistan,TKM,3764,4138,5127,6051,5754,48.019573,66.923684,38.969719,59.556278
Kenya,KEN,Male,MAL,Burundi,BDI,4393,4223,4219,3989,3653,-0.023559,37.906193,-3.373056,29.918886
Kenya,KEN,Male,MAL,Madagascar,MDG,4179,3420,6265,5969,6799,-0.023559,37.906193,-18.766947,46.869107
Kenya,KEN,Male,MAL,New Zealand,NZL,4213,3007,4223,4904,6195,-0.023559,37.906193,-40.900557,174.885971
Kenya,KEN,Male,MAL,United States,USA,3127,4917,4539,7072,3097,-0.023559,37.906193,37.09024,-95.712891
Kenya,KEN,Male,MAL,Zambia,ZMB,4455,4354,3582,3199,3230,-0.023559,37.906193,-13.133897,27.849332
Kenya,KEN,Male,MAL,Zimbabwe,ZWE,3055,3289,3621,3830,4059,-0.023559,37.906193,-19.015438,29.154857
Kiribati,KIR,Male,MAL,Samoa,WSM,3020,3854,5318,4966,7658,-3.370417,-168.734039,-13.759029,-172.104629
Kiribati,KIR,Male,MAL,Solomon Islands,SLB,4380,5052,5784,6470,6646,-3.370417,-168.734039,-9.64571,160.156194
Kuwait,KWT,Male,MAL,Tanzania,TZA,3903,3854,4914,5969,6287,29.31166,47.481766,-6.369028,34.888822
Latvia,LVA,Male,MAL,Bermuda,BMU,3020,5281,3856,5969,7263,56.879635,24.603189,32.321384,-64.75737
Latvia,LVA,Male,MAL,Bulgaria,BGR,3519,3854,4439,4966,3229,56.879635,24.603189,42.733883,25.48583
Latvia,LVA,Male,MAL,Canada,CAN,3666,3587,3497,3533,4293,56.879635,24.603189,56.130366,-106.346771
Latvia,LVA,Male,MAL,Germany,DEU,4594,5366,5807,3076,3462,56.879635,24.603189,51.165691,10.451526
Latvia,LVA,Male,MAL,Lithuania,LTU,4169,4954,4900,5436,4673,56.879635,24.603189,55.169438,23.881275
Latvia,LVA,Male,MAL,Luxembourg,LUX,3020,4998,5995,5196,3868,56.879635,24.603189,49.815273,6.129583
Latvia,LVA,Male,MAL,Mexico,MEX,4692,5173,5995,5081,7658,56.879635,24.603189,23.634501,-102.552784
Latvia,LVA,Male,MAL,United States,USA,3424,3146,3174,3277,3909,56.879635,24.603189,37.09024,-95.712891
Lebanon,LBN,Male,MAL,Austria,AUT,4427,3014,3582,4992,4050,33.854721,35.862285,47.516231,14.550072
Lebanon,LBN,Male,MAL,Bangladesh,BGD,3597,3112,4587,6013,7179,33.854721,35.862285,23.684994,90.356331
Lebanon,LBN,Male,MAL,Cameroon,CMR,3020,3854,3856,3326,3075,33.854721,35.862285,7.369722,12.354722
Lebanon,LBN,Male,MAL,Fiji,FJI,5017,4740,4534,5461,6800,33.854721,35.862285,-16.578193,179.414413
Lebanon,LBN,Male,MAL,Mali,MLI,4393,4807,5438,6067,5643,33.854721,35.862285,17.570692,-3.996166
Lebanon,LBN,Male,MAL,Peru,PER,4488,4629,4790,4630,4402,33.854721,35.862285,-9.189967,-75.015152
Lebanon,LBN,Male,MAL,Tanzania,TZA,3376,3516,4491,5196,5278,33.854721,35.862285,-6.369028,34.888822
Lebanon,LBN,Male,MAL,Zimbabwe,ZWE,3597,3899,4329,4709,5041,33.854721,35.862285,-19.015438,29.154857
Lesotho,LSO,Male,MAL,Sudan,SDN,3020,3366,4439,5969,7263,-29.609988,28.233608,12.862807,30.217636
Liberia,LBR,Male,MAL,Mali,MLI,3381,3695,4226,4695,3895,6.428055,-9.429499,17.570692,-3.996166
Libya,LBY,Male,MAL,Belgium,BEL,3020,4289,4587,4108,4193,26.3351,17.228331,50.503887,4.469936
Libya,LBY,Male,MAL,Burundi,BDI,3903,3854,3856,3523,3075,26.3351,17.228331,-3.373056,29.918886
Libya,LBY,Male,MAL,Chad,TCD,3318,3831,4666,5507,6689,26.3351,17.228331,15.454166,18.732207
Libya,LBY,Male,MAL,Indonesia,IDN,4538,3854,4439,5969,7612,26.3351,17.228331,-0.789275,113.921327
Libya,LBY,Male,MAL,Uganda,UGA,3317,3707,3925,4251,5854,26.3351,17.228331,1.373333,32.290275
Libya,LBY,Male,MAL,Zimbabwe,ZWE,4241,4665,4914,5513,6287,26.3351,17.228331,-19.015438,29.154857
Liechtenstein,LIE,Male,MAL,Belgium,BEL,4241,3366,5318,3437,6287,47.166,9.555373,50.503887,4.469936
Liechtenstein,LIE,Male,MAL,Switzerland,CHE,5028,4864,6167,3510,7563,47.166,9.555373,46.818188,8.227512
Lithuania,LTU,Male,MAL,Belarus,BLR,4717,5126,5423,6354,6296,55.169438,23.881275,53.709807,27.953389
Lithuania,LTU,Male,MAL,Canada,CAN,3434,3338,3175,3286,4110,55.169438,23.881275,56.130366,-106.346771
Lithuania,LTU,Male,MAL,Czech Republic,CZE,3622,4224,5081,4954,6288,55.169438,23.881275,49.817492,15.472962
Lithuania,LTU,Male,MAL,United States,USA,3734,3492,3824,3738,4473,55.169438,23.881275,37.09024,-95.712891
Luxembourg,LUX,Male,MAL,Ethiopia,ETH,4538,4665,5318,6394,7263,49.815273,6.129583,9.145,40.489673
Luxembourg,LUX,Male,MAL,Hungary,HUN,4241,4289,4439,4250,4858,49.815273,6.129583,47.162494,19.503304
Madagascar,MDG,Male,MAL,Chad,TCD,3903,4289,5318,6394,7658,-18.766947,46.869107,15.454166,18.732207
Madagascar,MDG,Male,MAL,Zimbabwe,ZWE,4511,4741,5232,5702,6229,-18.766947,46.869107,-19.015438,29.154857
Malawi,MWI,Male,MAL,Burundi,BDI,4241,4289,3856,3873,3511,-13.254308,34.301525,-3.373056,29.918886
Malaysia,MYS,Male,MAL,Afghanistan,AFG,3682,4372,5973,4395,6000,4.210484,101.975766,33.93911,67.709953
Malaysia,MYS,Male,MAL,Cambodia,KHM,4321,4329,5681,6067,5198,4.210484,101.975766,12.565679,104.990963
Malaysia,MYS,Male,MAL,Dominican Republic,DOM,3020,3854,4439,5513,6799,4.210484,101.975766,18.735693,-70.162651
Malaysia,MYS,Male,MAL,Philippines,PHL,4688,4307,4407,4975,3264,4.210484,101.975766,12.879721,121.774017
Malaysia,MYS,Male,MAL,Timor-Leste,TLS,3713,4414,4790,5788,6611,4.210484,101.975766,-8.874217,125.727539
Mali,MLI,Male,MAL,Canada,CAN,4538,3620,5769,4181,5448,17.570692,-3.996166,56.130366,-106.346771
Mali,MLI,Male,MAL,Cape Verde,CPV,3123,3690,4506,6067,7418,17.570692,-3.996166,16.002082,-24.013197
Mali,MLI,Male,MAL,Chad,TCD,3020,3854,4439,5513,6799,17.570692,-3.996166,15.454166,18.732207
Mali,MLI,Male,MAL,Ethiopia,ETH,4376,4650,5363,6106,7135,17.570692,-3.996166,9.145,40.489673
Mali,MLI,Male,MAL,Senegal,SEN,4725,4182,4857,7056,7773,17.570692,-3.996166,14.497401,-14.452362
Mali,MLI,Male,MAL,Sudan,SDN,3011,3119,4261,5841,7306,17.570692,-3.996166,12.862807,30.217636
Malta,MLT,Male,MAL,Fiji,FJI,4856,3757,5681,3437,3868,35.937496,14.375416,-16.578193,179.414413
Malta,MLT,Male,MAL,Zimbabwe,ZWE,4241,4665,4914,5513,5643,35.937496,14.375416,-19.015438,29.154857
Martinique,MTQ,Male,MAL,Dominica,DMA,3903,3854,4439,4108,6057,14.641528,-61.024174,15.414999,-61.370976
Martinique,MTQ,Male,MAL,France,FRA,3804,4150,4196,3574,6467,14.641528,-61.024174,46.227638,2.213749
Martinique,MTQ,Male,MAL,Sudan,SDN,4538,4665,5995,3220,4298,14.641528,-61.024174,12.862807,30.217636
Martinique,MTQ,Male,MAL,United Kingdom,GBR,3660,4365,4866,5087,6968,14.641528,-61.024174,55.378051,-3.435973
Mauritania,MRT,Male,MAL,Cameroon,CMR,4539,5253,5355,4250,3868,21.00789,-10.940835,7.369722,12.354722
Mauritania,MRT,Male,MAL,Togo,TGO,3431,4629,5438,6282,7264,21.00789,-10.940835,8.619543,0.824782
Mauritius,MUS,Male,MAL,Ethiopia,ETH,3519,3854,4439,4966,5643,-20.348404,57.552152,9.145,40.489673
Mauritius,MUS,Male,MAL,Ireland,IRL,3020,3366,5318,6394,7035,-20.348404,57.552152,53.41291,-8.24389
Mauritius,MUS,Male,MAL,United States,USA,3021,4999,4342,6563,3530,-20.348404,57.552152,37.09024,-95.712891
Moldova,MDA,Male,MAL,Ukraine,UKR,4030,4662,5592,6609,7060,47.411631,28.369885,48.379433,31.16558
Monaco,MCO,Male,MAL,Indonesia,IDN,4241,3366,4439,5513,5643,43.750298,7.412841,-0.789275,113.921327
Mongolia,MNG,Male,MAL,Bulgaria,BGR,4241,4665,5318,5969,4298,46.862496,103.846656,42.733883,25.48583
Montserrat,MSR,Male,MAL,Aruba,ABW,3519,3854,3856,3437,4858,16.742498,-62.187366,12.52111,-69.968338
Morocco,MAR,Male,MAL,Ethiopia,ETH,3519,3366,3856,4250,5643,31.791702,-7.09262,9.145,40.489673
Morocco,MAR,Male,MAL,Finland,FIN,4538,3298,5682,3093,7357,31.791702,-7.09262,61.92411,25.748151
Morocco,MAR,Male,MAL,Germany,DEU,3930,5300,3589,3412,5722,31.791702,-7.09262,51.165691,10.451526
Morocco,MAR,Male,MAL,Ghana,GHA,4241,4445,3236,4491,7375,31.791702,-7.09262,7.946527,-1.023194
Morocco,MAR,Male,MAL,Sudan,SDN,3175,3317,4486,3359,4446,31.791702,-7.09262,12.862807,30.217636
Morocco,MAR,Male,MAL,Zimbabwe,ZWE,4804,5060,5616,6105,6660,31.791702,-7.09262,-19.015438,29.154857
Mozambique,MOZ,Male,MAL,Colombia,COL,3903,3854,3856,3437,6799,-18.665695,35.529562,4.570868,-74.297333
Mozambique,MOZ,Male,MAL,Germany,DEU,3069,3575,4113,5615,7788,-18.665695,35.529562,51.165691,10.451526
Mozambique,MOZ,Male,MAL,Tanzania,TZA,4359,4544,4077,4167,3047,-18.665695,35.529562,-6.369028,34.888822
Mozambique,MOZ,Male,MAL,Zambia,ZMB,3963,3816,3088,6688,7197,-18.665695,35.529562,-13.133897,27.849332
Mozambique,MOZ,Male,MAL,Zimbabwe,ZWE,4329,4967,5488,5978,6534,-18.665695,35.529562,-19.015438,29.154857
Nepal,NPL,Male,MAL,Hungary,HUN,4241,4998,5318,5513,5643,28.394857,84.124008,47.162494,19.503304
Nepal,NPL,Male,MAL,Sri Lanka,LKA,3431,4666,3935,3274,3148,28.394857,84.124008,7.873054,80.771797
Nepal,NPL,Male,MAL,Uganda,UGA,4241,4665,5318,5969,4858,28.394857,84.124008,1.373333,32.290275
Netherlands,NLD,Male,MAL,Australia,AUS,3916,4412,4544,4893,5105,52.132633,5.291266,-25.274398,133.775136
Netherlands,NLD,Male,MAL,Bulgaria,BGR,4241,4665,5318,5969,4298,52.132633,5.291266,42.733883,25.48583
Netherlands,NLD,Male,MAL,Canada,CAN,4260,4687,5372,6340,6135,52.132633,5.291266,56.130366,-106.346771
Netherlands,NLD,Male,MAL,Cape Verde,CPV,3020,3366,4439,4966,6287,52.132633,5.291266,16.002082,-24.013197
Netherlands,NLD,Male,MAL,Czech Republic,CZE,3020,3854,4439,4316,4240,52.132633,5.291266,49.817492,15.472962
Netherlands,NLD,Male,MAL,Hungary,HUN,4384,3967,4037,3899,4143,52.132633,5.291266,47.162494,19.503304
Netherlands,NLD,Male,MAL,India,IND,3943,3366,5995,3062,5497,52.132633,5.291266,20.593684,78.96288
Netherlands,NLD,Male,MAL,Israel,ISR,3791,4514,5319,4055,7111,52.132633,5.291266,31.046051,34.851612
Netherlands,NLD,Male,MAL,Italy,ITA,3457,4632,5457,5215,4318,52.132633,5.291266,41.87194,12.56738
Netherlands,NLD,Male,MAL,Panama,PAN,3865,4041,4440,5081,6800,52.132633,5.291266,8.537981,-80.782127
Netherlands,NLD,Male,MAL,Qatar,QAT,3903,4998,3236,5835,6858,52.132633,5.291266,25.354826,51.183884
Netherlands,NLD,Male,MAL,United States,USA,4147,4456,4814,5124,5853,52.132633,5.291266,37.09024,-95.712891
Netherlands,NLD,Male,MAL,Zimbabwe,ZWE,4251,4650,5147,5606,6104,52.132633,5.291266,-19.015438,29.154857
Netherlands Antilles,ANT,Male,MAL,Dominica,DMA,3020,3366,4439,4108,6171,12.226079,-69.060087,15.414999,-61.370976
Netherlands Antilles,ANT,Male,MAL,Finland,FIN,4538,3045,5387,6761,7658,12.226079,-69.060087,61.92411,25.748151
Netherlands Antilles,ANT,Male,MAL,France,FRA,3587,3894,3333,3284,7356,12.226079,-69.060087,46.227638,2.213749
