eventid,iyear,imonth,iday,country_txt,region_txt,provstate,city,latitude,longitude,nkill
2.02E+11,2017,3,5,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1
2.02E+11,2017,3,18,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1
2.02E+11,2017,4,17,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,5,6,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,5,18,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1
2.02E+11,2017,5,22,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,5,22,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,5,30,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,6,15,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,6,17,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,7,8,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,7,9,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1
2.02E+11,2017,7,16,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1
2.02E+11,2017,8,1,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,8,23,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,2
2.02E+11,2017,8,31,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,3
2.02E+11,2017,9,5,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1
2.02E+11,2017,9,6,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,9,11,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1
2.02E+11,2017,9,20,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1
2.02E+11,2017,9,27,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,10,23,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,11,30,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,12,15,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,12,25,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0
2.02E+11,2017,12,28,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,1
2.02E+11,2017,7,1,Turkey,Middle East & North Africa,Van,Ozalp district,38.724369,44.031856,1
2.02E+11,2017,4,4,Somalia,Sub-Saharan Africa,Lower Shebelle,Fitadher,1.116195,44.031816,0
2.02E+11,2017,2,21,Iraq,Middle East & North Africa,Saladin,Ishaqi,34.023571,44.031361,5
2.02E+11,2017,5,2,Iraq,Middle East & North Africa,Saladin,Ishaqi,34.047529,44.029436,5
2.02E+11,2017,1,6,Somalia,Sub-Saharan Africa,Lower Shebelle,Barawe,1.114228,44.028706,0
2.02E+11,2017,3,23,Somalia,Sub-Saharan Africa,Lower Shebelle,Barawe,1.114228,44.028706,10
2.02E+11,2017,11,23,Somalia,Sub-Saharan Africa,Lower Shebelle,Barawe,1.114228,44.028706,4
2.02E+11,2017,12,5,Somalia,Sub-Saharan Africa,Lower Shebelle,Barawe,1.114228,44.028706,1
2.02E+11,2017,12,18,Somalia,Sub-Saharan Africa,Lower Shebelle,Barawe,1.114228,44.028706,1
2.02E+11,2017,7,29,Yemen,Middle East & North Africa,Taizz,Taizz,13.540947,44.028306,18
2.02E+11,2017,9,4,Iraq,Middle East & North Africa,Saladin,Ishaqi,34.047272,44.027783,0
2.02E+11,2017,2,27,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,1
2.02E+11,2017,3,4,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,1
2.02E+11,2017,3,26,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0
2.02E+11,2017,4,11,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0
2.02E+11,2017,5,3,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,1
2.02E+11,2017,5,10,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,1
2.02E+11,2017,7,2,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0
2.02E+11,2017,8,29,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0
2.02E+11,2017,10,7,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,1
2.02E+11,2017,10,14,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0
2.02E+11,2017,11,4,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,1
2.02E+11,2017,11,17,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0
2.02E+11,2017,12,4,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0
2.02E+11,2017,12,5,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,1
2.02E+11,2017,12,20,Iraq,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,2
2.02E+11,2017,1,1,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,3
2.02E+11,2017,1,18,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,3
2.02E+11,2017,1,18,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,3
2.02E+11,2017,1,24,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,0
2.02E+11,2017,3,29,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,3
2.02E+11,2017,5,26,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,2
2.02E+11,2017,6,18,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1
2.02E+11,2017,6,18,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1
2.02E+11,2017,6,26,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1
2.02E+11,2017,6,30,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1
2.02E+11,2017,6,30,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,0
2.02E+11,2017,7,8,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1
2.02E+11,2017,7,8,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1
2.02E+11,2017,7,22,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,0
2.02E+11,2017,8,27,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,4
2.02E+11,2017,8,28,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,0
2.02E+11,2017,9,15,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,2
2.02E+11,2017,9,15,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,2
2.02E+11,2017,10,5,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1
2.02E+11,2017,11,2,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,5
2.02E+11,2017,12,12,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1
2.02E+11,2017,12,12,Yemen,Middle East & North Africa,Taizz,Taizz,13.586484,44.024105,1
2.02E+11,2017,7,2,Turkey,Middle East & North Africa,Van,Caldiran district,39.121403,44.021133,1
2.02E+11,2017,1,9,Iraq,Middle East & North Africa,Al Anbar,Albu Alwan,33.438056,44.016667,0
2.02E+11,2017,1,9,Iraq,Middle East & North Africa,Al Anbar,Albu Alwan,33.438056,44.016667,0
2.02E+11,2017,7,14,Yemen,Middle East & North Africa,Taizz,Misrakh district,13.476929,44.015492,5
2.02E+11,2017,2,25,Iraq,Middle East & North Africa,Kirkuk,Bay Hasan,35.631248,44.00856,0
2.02E+11,2017,2,25,Iraq,Middle East & North Africa,Kirkuk,Bay Hasan,35.631248,44.00856,1
2.02E+11,2017,5,31,Iraq,Middle East & North Africa,Kirkuk,Bay Hasan,35.631248,44.00856,0
2.02E+11,2017,6,7,Iraq,Middle East & North Africa,Kirkuk,Bay Hasan,35.631248,44.00856,0
2.02E+11,2017,2,1,Iraq,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,0
2.02E+11,2017,2,22,Iraq,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,1
2.02E+11,2017,6,9,Iraq,Middle East & North Africa,Karbala,Karbala,32.604393,44.007145,1
2.02E+11,2017,12,5,Iraq,Middle East & North Africa,Kirkuk,Khuzeifi,35.384676,44.006807,-99
2.02E+11,2017,1,31,Iraq,Middle East & North Africa,Arbil,Arbil,36.192589,44.004623,1
2.02E+11,2017,5,29,Iraq,Middle East & North Africa,Babil,Radwaniyah,33.192356,44.001503,1
2.02E+11,2017,8,15,Iraq,Middle East & North Africa,Babil,Radwaniyah,33.192356,44.001503,1
2.02E+11,2017,10,5,Iraq,Middle East & North Africa,Babil,Radwaniyah,33.192356,44.001503,1
2.02E+11,2017,11,17,Somalia,Sub-Saharan Africa,Lower Shebelle,Ambresso,1.151373,43.995256,0
2.02E+11,2017,8,5,Iraq,Middle East & North Africa,Al Anbar,Arab al-Haytawiyin,33.294159,43.993221,0
2.02E+11,2017,2,3,Iraq,Middle East & North Africa,Saladin,Ali Farhan,34.438844,43.981389,-99
2.02E+11,2017,5,9,Iraq,Middle East & North Africa,Al Anbar,Haswah,33.281681,43.981331,0
2.02E+11,2017,8,12,Iraq,Middle East & North Africa,Al Anbar,Haswah,33.281681,43.981331,0
2.02E+11,2017,1,20,Iraq,Middle East & North Africa,Al Anbar,Abadi,33.357971,43.977643,1
2.02E+11,2017,10,3,Iraq,Middle East & North Africa,Kirkuk,Unknown,35.347661,43.973247,0
2.02E+11,2017,6,21,Iraq,Middle East & North Africa,Babil,Rufush,33.193563,43.970952,0
2.02E+11,2017,2,18,Iraq,Middle East & North Africa,Al Anbar,Bakriyah,33.27411,43.969736,1
2.02E+11,2017,3,2,Iraq,Middle East & North Africa,Al Anbar,Bakriyah,33.27411,43.969736,0
2.02E+11,2017,11,1,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib district,33.283675,43.966801,0
2.02E+11,2017,11,20,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib district,33.283675,43.966801,0
2.02E+11,2017,9,26,Iraq,Middle East & North Africa,Al Anbar,Subayhat,33.365791,43.95932,1
2.02E+11,2017,11,16,Iraq,Middle East & North Africa,Al Anbar,Subayhat,33.365791,43.95932,0
2.02E+11,2017,11,18,Iraq,Middle East & North Africa,Al Anbar,Subayhat,33.365791,43.95932,1
2.02E+11,2017,4,23,Yemen,Middle East & North Africa,Taizz,Maafer district,13.349295,43.952524,-99
2.02E+11,2017,4,17,Iraq,Middle East & North Africa,Kirkuk,Unknown,35.329201,43.943679,0
2.02E+11,2017,4,17,Iraq,Middle East & North Africa,Kirkuk,Unknown,35.329201,43.943679,0
2.02E+11,2017,7,18,Iraq,Middle East & North Africa,Kirkuk,Chragh,35.328577,43.943613,5
2.02E+11,2017,12,24,Iraq,Middle East & North Africa,Kirkuk,Al-Rubeida,35.381884,43.941902,2
2.02E+11,2017,10,23,Iraq,Middle East & North Africa,Kirkuk,Abbasi,35.623757,43.939914,1
2.02E+11,2017,10,23,Iraq,Middle East & North Africa,Kirkuk,Abbasi,35.623757,43.939914,1
2.02E+11,2017,12,23,Turkey,Middle East & North Africa,Hakkari,Unknown,37.332255,43.938926,4
2.02E+11,2017,10,17,Iraq,Middle East & North Africa,Kirkuk,Makha,35.67089,43.926105,-99
2.02E+11,2017,2,9,Iraq,Middle East & North Africa,Kirkuk,Hamel,34.986745,43.925794,-99
2.02E+11,2017,2,9,Iraq,Middle East & North Africa,Kirkuk,Zeibat,34.986745,43.925794,-99
2.02E+11,2017,8,15,Iraq,Middle East & North Africa,Saladin,Tikrit district,34.848299,43.924511,2
2.02E+11,2017,12,10,Iraq,Middle East & North Africa,Saladin,Tikrit district,34.847364,43.921156,-99
2.02E+11,2017,12,5,Iraq,Middle East & North Africa,Kirkuk,Al-Nasr,35.27242,43.92025,-99
2.02E+11,2017,7,3,Iraq,Middle East & North Africa,Kirkuk,Riyadh,35.272076,43.915043,3
2.02E+11,2017,8,5,Turkey,Middle East & North Africa,Van,Caldiran,39.141944,43.913889,0
2.02E+11,2017,12,8,Iraq,Middle East & North Africa,Kirkuk,Al-Awaser,35.271255,43.913791,14
2.02E+11,2017,10,9,Iraq,Middle East & North Africa,Kirkuk,Dibis district,35.69487,43.912573,5
2.02E+11,2017,2,10,Iraq,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,0
2.02E+11,2017,6,3,Iraq,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,2
2.02E+11,2017,7,13,Iraq,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,10
2.02E+11,2017,7,15,Iraq,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,2
2.02E+11,2017,8,25,Iraq,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,3
2.02E+11,2017,11,27,Iraq,Middle East & North Africa,Al Anbar,Karma,33.403057,43.911865,1
2.02E+11,2017,10,20,Iraq,Middle East & North Africa,Kirkuk,Dur al-Kahraba,35.68862,43.908949,0
2.02E+11,2017,10,1,Somalia,Sub-Saharan Africa,Bakool,Ted,4.396972,43.908638,-99
2.02E+11,2017,5,22,Iraq,Middle East & North Africa,Saladin,Jilam,34.166004,43.905515,2
2.02E+11,2017,3,2,Iraq,Middle East & North Africa,Kirkuk,Karaw,35.568057,43.901621,1
2.02E+11,2017,7,25,Iraq,Middle East & North Africa,Saladin,Naama,34.881784,43.895452,2
2.02E+11,2017,11,4,Somalia,Sub-Saharan Africa,Bakool,Hudur district,4.122835,43.891763,-99
2.02E+11,2017,1,2,Iraq,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,6
2.02E+11,2017,1,2,Iraq,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,5
2.02E+11,2017,5,2,Iraq,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,3
2.02E+11,2017,6,16,Iraq,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,5
2.02E+11,2017,9,2,Iraq,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,10
2.02E+11,2017,12,22,Iraq,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,4
2.02E+11,2017,12,29,Iraq,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,23
2.02E+11,2017,6,17,Somalia,Sub-Saharan Africa,Bakool,Hudur,4.120602,43.890526,5
2.02E+11,2017,7,13,Somalia,Sub-Saharan Africa,Bakool,Hudur,4.120602,43.890526,2
2.02E+11,2017,12,11,Somalia,Sub-Saharan Africa,Bakool,Hudur,4.120602,43.890526,5
2.02E+11,2017,12,28,Somalia,Sub-Saharan Africa,Bakool,Hudur,4.120602,43.890526,0
2.02E+11,2017,1,19,Somalia,Sub-Saharan Africa,Bakool,Hudur district,4.1228,43.88881,2
2.02E+11,2017,3,26,Iraq,Middle East & North Africa,Al Anbar,Amiriya,33.172411,43.878825,1
2.02E+11,2017,10,4,Yemen,Middle East & North Africa,Taizz,Hamily,13.468156,43.870591,9
2.02E+11,2017,5,11,Iraq,Middle East & North Africa,Karbala,Wadi al-Ghadaf,32.404549,43.867322,0
2.02E+11,2017,8,25,Iraq,Middle East & North Africa,Karbala,Unknown,32.404549,43.867322,1
2.02E+11,2017,2,9,Iraq,Middle East & North Africa,Al Anbar,Amiriyat al-Fallujah,33.163559,43.863106,3
2.02E+11,2017,7,27,Iraq,Middle East & North Africa,Al Anbar,Amiriyat al-Fallujah,33.163559,43.863106,3
2.02E+11,2017,8,9,Somalia,Sub-Saharan Africa,Bakool,Hudur district,4.113693,43.854721,-99
2.02E+11,2017,7,3,Iraq,Middle East & North Africa,Babil,Arab Nuri,33.244591,43.851738,1
2.02E+11,2017,11,7,Iraq,Middle East & North Africa,Babil,Arab Nuri,33.244591,43.851738,0
2.02E+11,2017,6,28,Iraq,Middle East & North Africa,Kirkuk,Ali Al-Ghir,35.724758,43.850193,0
2.02E+11,2017,2,26,Iraq,Middle East & North Africa,Kirkuk,Sayyid Khalaf,35.270833,43.846944,1
2.02E+11,2017,3,4,Somalia,Sub-Saharan Africa,Bay,Mood Mooda,3.004912,43.84003,-99
2.02E+11,2017,12,24,Iraq,Middle East & North Africa,Saladin,Jallam,34.461711,43.839173,7
2.02E+11,2017,11,24,Iraq,Middle East & North Africa,Kirkuk,Rashad,35.187442,43.838134,3
2.02E+11,2017,8,5,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.288593,43.837578,5
2.02E+11,2017,3,26,Iraq,Middle East & North Africa,Kirkuk,Karaw,35.518527,43.831439,0
2.02E+11,2017,4,26,Iraq,Middle East & North Africa,Kirkuk,Unknown,35.581607,43.829042,0
2.02E+11,2017,4,24,Iraq,Middle East & North Africa,Al Anbar,Amiriyat al-Samoud,33.032736,43.81951,0
2.02E+11,2017,7,18,Iraq,Middle East & North Africa,Saladin,Ajil,34.902587,43.808922,0
2.02E+11,2017,1,18,Iraq,Middle East & North Africa,Saladin,Tikrit district,34.897607,43.806947,3
2.02E+11,2017,11,7,Yemen,Middle East & North Africa,Taizz,Unknown,13.500195,43.803875,0
2.02E+11,2017,12,15,Iraq,Middle East & North Africa,Saladin,Huwaysh,34.194717,43.800671,3
2.02E+11,2017,4,27,Iraq,Middle East & North Africa,Saladin,Dawr district,34.437773,43.800411,3
2.02E+11,2017,7,16,Somalia,Sub-Saharan Africa,Bay,Unknown,3.038562,43.798388,0
2.02E+11,2017,2,8,Iraq,Middle East & North Africa,Saladin,Dawr district,34.4575,43.798333,1
2.02E+11,2017,3,20,Somalia,Sub-Saharan Africa,Bay,Daynunay,3.037389,43.796963,-99
2.02E+11,2017,7,20,Iraq,Middle East & North Africa,Kirkuk,Al-Murra Al-Kobra,35.291923,43.7958,3
2.02E+11,2017,6,18,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.375638,43.79545,4
2.02E+11,2017,12,26,Iraq,Middle East & North Africa,Kirkuk,Safrah,35.198963,43.793133,2
2.02E+11,2017,1,6,Iraq,Middle East & North Africa,Saladin,Dawr,34.458889,43.791004,0
2.02E+11,2017,1,6,Iraq,Middle East & North Africa,Saladin,Dawr,34.458889,43.791004,6
2.02E+11,2017,1,12,Iraq,Middle East & North Africa,Saladin,Dawr,34.458889,43.791004,0
2.02E+11,2017,1,18,Iraq,Middle East & North Africa,Saladin,Dawr,34.458889,43.791004,7
2.02E+11,2017,2,8,Iraq,Middle East & North Africa,Saladin,Dawr,34.458889,43.791004,3
2.02E+11,2017,1,28,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,2
2.02E+11,2017,1,28,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,2
2.02E+11,2017,2,1,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1
2.02E+11,2017,2,8,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1
2.02E+11,2017,3,1,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,2
2.02E+11,2017,3,21,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,2
2.02E+11,2017,4,3,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,4
2.02E+11,2017,5,13,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1
2.02E+11,2017,5,21,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0
2.02E+11,2017,5,31,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0
2.02E+11,2017,6,26,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0
2.02E+11,2017,7,26,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0
2.02E+11,2017,9,30,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,4
2.02E+11,2017,11,7,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1
2.02E+11,2017,12,8,Iraq,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,1
2.02E+11,2017,1,15,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,5
2.02E+11,2017,2,22,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,3
2.02E+11,2017,4,20,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,25
2.02E+11,2017,5,18,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,1
2.02E+11,2017,5,20,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,9
2.02E+11,2017,6,12,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,0
2.02E+11,2017,6,18,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,30
2.02E+11,2017,6,25,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,7
2.02E+11,2017,7,1,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,12
2.02E+11,2017,9,4,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,0
2.02E+11,2017,9,16,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,5
2.02E+11,2017,9,19,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,1
2.02E+11,2017,9,29,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,0
2.02E+11,2017,11,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,6
2.02E+11,2017,1,27,Iraq,Middle East & North Africa,Saladin,As Salabikhah,34.486483,43.780136,-99
2.02E+11,2017,1,27,Iraq,Middle East & North Africa,Saladin,Al-‘Ayth,34.487181,43.779864,-99
2.02E+11,2017,1,27,Iraq,Middle East & North Africa,Saladin,Al-Hassan,34.481937,43.778867,-99
2.02E+11,2017,4,15,Turkey,Middle East & North Africa,Van,Muradiye district,38.994542,43.767263,1
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324367,43.767261,-99
2.02E+11,2017,1,29,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,3
2.02E+11,2017,2,1,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,5
2.02E+11,2017,2,15,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,8
2.02E+11,2017,3,13,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,3
2.02E+11,2017,3,25,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,1
2.02E+11,2017,4,16,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,17
2.02E+11,2017,9,27,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,9,28,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0
2.02E+11,2017,1,25,Iraq,Middle East & North Africa,Saladin,Tal Kasibah,34.53584,43.763918,1
2.02E+11,2017,10,19,Iraq,Middle East & North Africa,Saladin,Dijlah,34.373264,43.76318,1
2.02E+11,2017,6,19,Turkey,Middle East & North Africa,Hakkari,Unknown,37.566133,43.761488,1
2.02E+11,2017,11,11,Somalia,Sub-Saharan Africa,Bay,Baidoa,3.185422,43.760748,2
2.02E+11,2017,6,30,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.2976,43.759377,-99
2.02E+11,2017,10,27,Iraq,Middle East & North Africa,Saladin,Mukashafah,34.365089,43.74522,1
2.02E+11,2017,7,23,Somalia,Sub-Saharan Africa,Bay,Baidoa,3.067254,43.742794,3
2.02E+11,2017,8,16,Yemen,Middle East & North Africa,Sanaa,Manakhah district,15.075436,43.740577,0
2.02E+11,2017,7,9,Turkey,Middle East & North Africa,Hakkari,Hakkari,37.577427,43.736782,1
2.02E+11,2017,8,10,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.309674,43.736308,-99
2.02E+11,2017,6,11,Turkey,Middle East & North Africa,Hakkari,Unknown,37.579106,43.734647,1
2.02E+11,2017,9,5,Yemen,Middle East & North Africa,Taizz,Barkanah,13.417151,43.729536,10
2.02E+11,2017,3,21,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.010072,43.728868,5
2.02E+11,2017,1,31,Iraq,Middle East & North Africa,Al Anbar,Tal Kasibah,33.644722,43.723611,39
2.02E+11,2017,3,23,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.015846,43.722516,5
2.02E+11,2017,10,15,Iraq,Middle East & North Africa,Saladin,Hayy al-Askari,34.691246,43.718243,0
2.02E+11,2017,7,23,Iraq,Middle East & North Africa,Al Anbar,Halabsah,33.332394,43.712822,2
2.02E+11,2017,12,11,Iraq,Middle East & North Africa,Al Anbar,Halabsah,33.332394,43.712822,0
